Feature 1,Feature 2,Feature 3,Feature 4
0.5555675364289343,0.30444197170547166,0.46773783734956387,0.5571135647865304
0.3596164110277128,0.5267866327940487,0.3380045139363468,0.5809287232305449
0.5185496786817041,0.3449702407158246,0.6545133622983828,0.48357707300396013
0.5649286150705005,0.4920282781709159,0.40305178215699944,0.5745551952154169
0.3190018977720589,0.09369763367087819,0.39517158770172267,0.5337767829704023
0.36115598313111474,0.6512287422737147,0.49593048446144483,0.6932016659656927
0.36696277488524914,0.5807386415573468,0.5030417008307413,0.543963251413192
0.38871394144019855,0.3379631504477707,0.4485739492614308,0.43416064701502133
0.5470657776434328,0.6706383221718553,0.5989882653774979,0.5747342910782589
0.527418589381634,0.8751373943559312,0.5709660566911345,0.642814506272007
0.45221305212118,0.5554685016551202,0.6360751516955053,0.6819655051873155
0.33895257822962155,0.3926235910846559,0.35914722441782615,0.4114569963206422
0.23156445559564665,0.4898940189969988,0.31527443636619534,0.4000560749795235
0.6210820067204059,0.5918527771558629,0.4859676492644728,0.7130358043128615
0.5054712056699466,0.4803369590250547,0.4624280671943318,0.5275895596942977
0.48122130723498946,0.5720753536738823,0.3415228918027254,0.44623331396377097
0.6847195465676534,0.6869196157862809,0.6998725931032315,0.8947047305928855
0.6226855439310048,0.4920030774170924,0.38966651190585977,0.5854282742527395
0.4096293720527273,0.4670905886973675,0.26083812448587107,0.32785016060758065
0.4697987325276918,0.591852343667264,0.5113693625357195,0.5321598831468495
0.47836658680780275,0.6883452788154198,0.3390828966267176,0.6053408866679514
0.26976271030176857,0.3756216243259788,0.29210894048127445,0.5861111234107392
0.370888564389928,0.4393912860171511,0.3892692370165923,0.45506680703722846
0.3883529335960994,0.2720657054881232,0.430093383604057,0.4497619178902223
0.23666784989887635,0.4169125553867217,0.3714381016870085,0.39484383747215007
0.47096209864440064,0.8086375334493423,0.4388387819709912,0.5144097291093215
0.39468493212787276,0.4538855139224489,0.49242700278397133,0.42860002764705807
0.4693578158953239,0.5431201306842869,0.4883926671911068,0.4063676480432913
0.29761496978887203,0.4641362120889794,0.3907986331529688,0.6495947730795755
0.5095704011465271,0.7453526541348727,0.5270917953713181,0.6695209268869803
0.48591558065100215,0.6892960165997237,0.6477502748406951,0.6574232196179357
0.44980954707213056,0.5688987839557078,0.67524745060345,0.6304707166458955
0.6510861519560819,0.4395756276708229,0.5568327802225879,0.6530647251481085
0.6877307696361101,0.5976382944870737,0.694009609182185,0.4738823895715414
0.6008071064390283,0.3198889534725231,0.4137113601590676,0.7243908370976277
0.4237758757711669,0.5691426408179936,0.43209512718232646,0.7128433625692552
0.55138826112709,0.5859259773676981,0.6182973007831247,0.6910350200963289
0.7216937722518757,0.7699007949892214,0.6597171607429306,0.7056523330689889
0.24735636814500794,0.3511886168025943,0.30479871549862186,0.12648401027290607
0.5286959386761437,0.46710863305600636,0.5705039732804581,0.706079712731148
0.5040091377412728,0.6188528940336314,0.6433398344362564,0.7466335638870787
0.41249198830126255,0.5745177613223158,0.4730812855016775,0.2710714707415976
0.38794127692103925,0.12477193813293047,0.38620912126912504,0.27756157660375214
0.2539124520861607,0.48143280712244685,0.3460215805376978,0.29515804227932263
0.4892369595099715,0.34384004028056,0.3887964632388981,0.3560873284289705
0.48010133091641854,0.37731964498083415,0.659369162738377,0.7214669600741115
0.37819335397850656,0.6302548791841249,0.48690027275253844,0.5141657245838276
0.4162083397580354,0.408279463718328,0.3270969663956545,0.48390258396436553
0.7499839789851301,0.5336591993289631,0.484173709049162,0.7019881770542811
0.40441092490736674,0.40483357006811505,0.46411510406904355,0.40742620395252666
0.4784954574449609,0.48539205387067563,0.47817308598199126,0.5737835393123416
0.6813931787629217,0.6738868490748602,0.7934375493379819,0.7017469762949966
0.4768784688216041,0.6903469577193304,0.4618756308111076,0.9567693443691614
0.2564084064008544,0.605561560877206,0.6497281262357888,0.732855920997102
0.299741258030089,0.3752741553340024,0.29203354351642047,0.4145336751327335
0.337887918218751,0.7018289858126585,0.47851061804613293,0.6899563061952201
0.45728967516405306,0.3828783018111878,0.6052035506798639,0.6535434679829328
0.24488249159129477,0.5307426595740827,0.3772306237019527,0.45368678917898764
0.41612427943643865,0.24485111321685454,0.49856597607984177,0.42898316878973347
0.5290573014602035,0.666296529325924,0.42106641693118857,0.47201287410065157
0.3388024670927583,0.37348444412404086,0.303801181430103,0.487852728641749
0.18352597872061852,0.1845722085877969,0.329857423671598,0.41699340825125264
0.5461106914578487,0.4733559246163717,0.3886593223026513,0.7375311089729152
0.6714775776051581,0.4862372102192597,0.570597404847292,0.6580743956632484
0.5188207420600436,0.2639059917484076,0.3768097416728383,0.6059097687782387
0.4340332750646769,0.34881204219122774,0.21107519487582566,0.27568884912900804
0.5552303648913245,0.5400009315742661,0.6848105095459912,0.6298689846653911
0.3793818074270601,0.45078346192061874,0.6321583999503053,0.4735806166060812
0.6548291025870432,0.6749132209073335,0.6084652439363119,0.6311652317879349
0.44896390543016945,0.4122519129379666,0.6017224038433462,0.5284476071962194
0.6274713242224128,0.8043759261394869,0.7151624546634003,0.8970086967927982
0.3504891278496042,0.4363421756497237,0.4386884979601273,0.7107491193989359
0.4150539079367723,0.4935280334327564,0.4825364155451396,0.6961341086894355
0.6631538817709834,0.5802841231259293,0.5573264422981006,0.6593294361882003
0.32478778069013475,0.44365487896543965,0.4624527954004193,0.7524583109809363
0.5158533960915345,0.7542793615932042,0.7244283650549372,0.5222750293258211
0.5565359703244248,0.41934038549246927,0.37181795690796154,0.48698081859534137
0.7224799813338172,0.5132593435112577,0.4397007475728901,0.8665510935614475
0.6881448238483103,0.7188619432623284,0.6767143191342206,0.6993399376790894
0.49086832718507645,0.3865173491118357,0.649998983202719,0.5780607194585542
0.3961403430344266,0.4660089132223361,0.39187388586475436,0.5532172629939016
0.27405644132208673,0.6915855951351888,0.4509099623345032,0.5839399269602855
0.4984865602395687,0.5252982443086552,0.3416691012889177,0.6583630244134258
0.4693666731804611,0.48147203978353426,0.6362335789944518,0.5608998439569673
0.18187103247218234,0.2976078405451543,0.2271211348585818,0.11040018161188159
0.4830490911397689,0.3472731275865484,0.3048207060959637,0.48226539740405766
0.5940907533574293,0.6237737694060717,0.5178510358244602,0.42619816518068393
0.6946394625339751,0.6588639302832727,0.45075070986437066,0.6154397689269919
0.5016111106769271,0.6846546097587494,0.6545326818958107,0.41814495717054745
0.4278600757684808,0.6362190130451795,0.6098864253618612,0.6908057479138001
0.4010823667158947,0.3189501171479511,0.4249382912593924,0.46627594311338827
0.35786377705320427,0.3420240663493783,0.37214865804720026,0.20519806954177716
0.3484007734667281,0.39699665906337844,0.5543964115161988,0.5071874092330286
0.6596516510177356,0.5076389902777919,0.4448334425667685,0.7641654611520556
0.2512421382409811,0.3596657630462278,0.480295532057906,0.474311808685025
0.7312997459254449,0.5739700206971006,0.6065124406849128,0.7850370867309757
0.24445723470913835,0.5243821229481845,0.38105859346074455,0.601848049034286
0.33066277033799035,0.7410488168604116,0.4767180847414471,0.4932810928457001
0.39960433656299776,0.713794432813091,0.5734405685020474,0.6900989653440042
0.5170965505834262,0.5361912256710787,0.5804981735209349,0.7377105440727646
0.41665895016734034,0.4768142860667197,0.5379197741067583,0.7911555521288707
0.6075259501752021,0.44685252640385953,0.7537820851270916,0.6874835743354212
0.582187453337218,0.4899633341237045,0.4307575455873776,0.43288996578123906
0.5879598369341685,0.570081583924216,0.6365300428977743,0.8151335073032941
0.514253952405537,0.6492728215744465,0.6915502548586634,0.40451548724672426
0.5416285024765953,0.6203004159633887,0.6203372900806812,0.7553868099793765
0.8053015142633201,0.7897647127398068,0.6647698329442204,0.772537992484172
0.7690654962668293,0.7985391921185112,0.6576893015270777,0.7524506967206873
0.1758239181383429,0.3314900079719784,0.0,0.22960199860145677
0.3167686977330778,0.5592697834682419,0.4905604534877173,0.677712010279772
0.5370406828071751,0.5322655782078489,0.6781888112728898,0.6114301041374033
0.24272699020554162,0.3277671563931627,0.20327621286214598,0.48791134201650654
0.5403007839763545,0.742806767483305,0.731014234118933,0.6566181528505782
0.5484841668813943,0.7644688237412831,0.607856209634446,0.4564588016760203
0.46099111984739943,0.6710376926636763,0.3511542667960961,0.791462750089093
0.46030077743135606,0.6617457218027851,0.47790933789503354,0.7102751909372071
0.38059232511866914,0.5852739194755321,0.5091283550049021,0.5342717831633289
0.5457388603426429,0.5352390873951569,0.4290692693794866,0.3849470225187478
0.4434604564397518,0.7615359930883157,0.26391218649988757,0.6524406779312172
0.37731571447832213,0.6087118637476716,0.457795731486011,0.5255783777425148
0.5126736287139996,0.4742362519549024,0.3545320542365167,0.40207077557689896
0.2520703883515128,0.47139005018093794,0.365541716529228,0.47626664845474836
0.4563347466790787,0.4207652625508307,0.3520971122208302,0.5964787755444985
0.25932930357590755,0.33204568221572817,0.3502241601365147,0.5551599671278615
0.4965938985126097,0.6551144426375344,0.49769569850084683,0.7242700945370727
0.26429920281480873,0.4335874797671307,0.3021876185384827,0.3678364097766992
0.3748051499515311,0.29657390480800727,0.29062320239961636,0.3510490884653293
0.27782742700426705,0.4652949213027414,0.36107993806286376,0.33979273816787103
0.42554186984636355,0.479642949890593,0.39238225780669683,0.5091071523785131
0.39669536600240846,0.3550301541140146,0.36892080549589856,0.5898835730616933
0.7375209469697581,0.39316753794507675,0.5524975624278754,0.7153882507861453
0.6047868656117328,0.1496949038069717,0.3787701094302488,0.4994067493536823
0.34002409895529045,0.344965263778228,0.47554678641693204,0.4906916300095002
0.6623814100352019,0.4108429493530622,0.5510622118547897,0.6036933894171294
0.6932876525294309,0.7325734641317556,0.8023812085488219,0.8079941237949697
0.6731663980234299,0.725737667104877,0.4866017045749199,0.8665562962464215
0.557840773473324,0.5252280620588262,0.4486976679228635,0.41258409036627125
0.4494776562030316,0.48253798856217345,0.44588813460193105,0.5093283631378362
0.2340971539073577,0.09213074182088232,0.25123195971346135,0.3528095736820154
0.5926824277080807,0.7287609070145786,0.5957588385210544,0.5978212545555037
0.5978903899105681,0.6153808778783386,0.473119936536709,0.5889315810510888
0.4789154214921313,0.665177054319425,0.5188758590167579,0.5289570965845201
0.47039820212744077,0.5335974171116451,0.5222637570835048,0.493419570614965
0.48265671270336696,0.595970606485846,0.43214648709203196,0.47497327490960234
0.23853472495316158,0.31705115671158324,0.4090982215010031,0.6270522596393485
0.3889832054831719,0.7243346684571046,0.5483864688705433,0.6410076777737175
0.5705779179634729,0.34214123059275264,0.46129754106671195,0.5317754789267808
0.4339266741618474,0.42667293001184714,0.29009595860715554,0.2913215526640809
0.7525479407867472,0.839383548924493,0.6818388096766207,0.6667434447410554
0.4812228715130925,0.5719689669923553,0.44269507267465896,0.6743805322919094
0.22309250615547072,0.2515254649666713,0.3409399710109902,0.4108606388400629
0.4353344624279009,0.6269033076076228,0.5709746829799408,0.48343730874659596
0.4145999365631681,0.3825428689621899,0.4789125020758694,0.2679262131809551
0.649559686317851,0.7785915188072534,0.5905881206758331,0.8268191433098211
0.3056603573544975,0.6681182421474396,0.8456784033788693,0.5340682957748749
0.31761074493631536,0.15113998361932152,0.30438873474153627,0.41386715920813605
0.6879682216233742,0.40383918113013195,0.7080662941222436,0.7014277901471031
0.35433066524352735,0.5592868101128613,0.4973014135101983,0.5137086782027568
0.13155419097737536,0.15908806133134548,0.05556280157316551,0.31077637964119365
0.350476590436969,0.34940748156289914,0.29658130371648467,0.5753280293128423
0.7088924270531866,0.5743931480426766,0.3984348983444076,0.6549517131981991
0.6244460036628334,0.6890288381638386,0.6354571892493477,0.5371153344644478
0.7228529484784925,0.4472780542839847,0.6457847127213001,0.5917634377324938
0.625307481193481,0.6105328792323915,0.5966546518506031,0.7593349317373841
0.8212819076639568,0.7591594703686573,0.5225582364798984,0.850512595938475
0.7566802531784871,0.9869161099468037,0.6580920594302485,0.8223443137901658
0.4653517526308303,0.24770569402508424,0.5255825777514287,0.47637916915316075
0.42149323461415805,0.15350185720055018,0.35961684908648683,0.6352257368278178
0.44394517271812894,0.5302778601694325,0.8428152487675888,0.6153566517716562
0.17285966059936722,0.48294076133564784,0.49218903920613394,0.46416826831283353
0.6412956859335268,0.7149280263291158,0.5378748231132068,0.569507391273275
0.608926567119858,0.715133912613771,0.6882346257231484,0.7354135437868294
0.4276988860351117,0.6326615946724479,0.3196366813819656,0.6738766865119534
0.6133781830811923,0.42050443544297833,0.42697698120551636,0.2937251504249611
0.5553885786740694,0.5310132509590255,0.5176293087373955,0.6999712504789177
0.37622063216400425,0.5576455650600036,0.2956287038199933,0.49631393356418946
0.31408420879172466,0.5744953626346538,0.5806898993267182,0.5712741358952181
0.31436475218812465,0.5014348515313427,0.533546963699388,0.547585878480203
0.5640020463444747,0.4964526378907369,0.42366590262414167,0.4640081413525349
0.42346814508369696,0.28568639718477323,0.6425891030512552,0.47371896235270067
0.47013163520691403,0.42382377667002574,0.42094639509069,0.38489782093882774
0.6583217652138182,0.5677387299524629,0.6069998513880612,0.871578958074072
0.40605658719876625,0.3493355658693128,0.4176463256601223,0.4701978240407091
0.2444489626797159,0.6638640405228757,0.5229341755082354,0.5369594269466125
0.42635502533061787,0.5134023093060648,0.5715938027588306,0.5445366391207508
0.4626547470091882,0.66069029050215,0.6562907587617888,0.6293906477097084
0.8348623034291115,0.8321056062576646,0.8397382675270644,0.7732080928567586
0.7470387695994463,0.5357767564580216,0.5235039539203669,0.6632194963602469
0.6146011285081,0.5559925356405538,0.5645394948026606,0.805858396451163
0.523849975343514,0.6783935031343946,0.42723664545345785,0.6087649632194129
0.2568682758290918,0.5093150025774819,0.29916343923018646,0.43147962015747726
0.5953630575477613,0.34348095644320975,0.45924017643056003,0.7655957973098353
0.4743534113118393,0.3681882262647935,0.30273513202364344,0.5418158676130298
0.4874936485063191,0.6869248988060194,0.6800779570376876,0.35760481620664303
0.49527391736196275,0.44948930940212817,0.3181964590913518,0.43491253710287936
0.6282613129641778,0.56490324355368,0.49788088417813836,0.5322304212466065
0.617084833125547,0.6408979340052651,0.6021969840070909,0.7135796079888493
0.6847677313998488,0.46100262607034287,0.7482263322058509,0.5626294065947866
0.6852914076040985,0.6061846253453129,0.8461703070642721,0.5505023778436801
0.4982568052672368,0.35740454253393295,0.5572177203373749,0.2933116330920621
0.3852832271791629,0.38912191716795824,0.3953650099715177,0.46749266759577857
0.39100973378855214,0.34572673876917787,0.38081157446770014,0.3654480955498689
0.0925895515288353,0.260138776914356,0.41188382253707373,0.3942365704751562
0.6347645493754485,0.5959267355758122,0.5702160660600117,0.6666071475756585
0.9050866048755413,0.9275262909506745,0.726636778614632,0.8480705804367539
0.7371812813413896,0.6175276779111248,0.5593886917591651,0.5013752458323818
0.4472678334010387,0.7315647851133864,0.49784433075428425,0.788934049334354
0.15941030753189056,0.1998994197413623,0.40306708264228086,0.3857683651298024
0.3980831568624197,0.6200477805712633,0.34707994828439315,0.5918245852658959
0.3875616052265966,0.41759728937678464,0.584786560403398,0.5804354591963283
0.572522048137169,0.5489178482900464,0.5386784860816092,0.687702386731184
0.5454946782233071,0.8541062827174842,0.5430306823179714,0.4927459175590965
0.618984386966775,0.41890146872511824,0.522044483245816,0.6939182355672087
0.6562561207385723,0.6557040813420939,0.7181065269446839,0.6430922830462755
0.2865192004776838,0.4546232079456446,0.17391165978276676,0.46171537031784193
0.613790636821665,0.634688301894829,0.690228443121793,0.6756065466237813
0.39761255503258025,0.2870731029886489,0.36472766119186834,0.4967090174319426
0.49070937748973054,0.4916124755440575,0.294437349411557,0.27621984663610394
0.3853561661010617,0.5380679437112376,0.31331560263365954,0.3564072182789677
0.2113397535477884,0.3973302043200762,0.4319480681264529,0.3766764786237875
0.41910851943673594,0.599963735037182,0.3913845889107369,0.5172517723162587
0.49252423594254957,0.4787126150110523,0.4639524148323384,0.4918616583191111
0.7224526725283859,0.7291330301392922,0.7371163144421948,0.793110818163344
0.5452680487229213,0.5965299558164914,0.8397703112800934,0.8308944348878748
0.413353912929462,0.5298394267172938,0.571216590522538,0.5387647519742257
0.45415676633198426,0.5616930613771068,0.5968881861414563,0.5097115442288888
0.41880073460699635,0.4489891222385793,0.511886047830695,0.43926257821798376
0.4129126585617102,0.31003452796426006,0.46543811266412616,0.4230288451910332
0.6215678338610319,0.8630709118338133,0.6664069612558872,0.8670428141279063
0.6326182458183881,0.8324192826788535,0.764616647795813,0.9917274705374999
0.2743459701361062,0.3616413426284596,0.36139552974358724,0.2838282400320471
0.6889017018718031,0.7478121304981312,0.7923772706850489,0.6833247334829149
0.31940953617357576,0.5175361368529279,0.34133083770972744,0.335830678895199
0.33412157624420125,0.5054269346416037,0.3630661682648218,0.5010552785830117
0.2664307324575811,0.3345173338819993,0.3103583643475027,0.3368238777268727
0.6233256733417416,0.8227980851915241,0.6835370398925917,0.5172715642170201
0.472483738369763,0.3852739801539259,0.43514289083427626,0.4507219653629043
0.46566332267304533,0.2934453865478653,0.4220319440583308,0.5469468108326649
0.5160499486186177,0.3716687193512192,0.5561117657224484,0.510489552275831
0.5750128469966882,0.42844428729459283,0.5448985051653609,0.5408550762474503
0.512589370381117,0.6036658194014739,0.3645426504694848,0.49311548122593096
0.6298376084312893,0.5875649106486291,0.6181641870837539,0.7292849641992487
0.6060211461113617,0.6183482548262786,0.8658271170293552,0.7292631611934637
0.31133615673833015,0.2144954421636414,0.4266029555328946,0.5424053035226141
0.3136309434152415,0.18643767341255996,0.2598930195718434,0.3632819086258081
0.44365282541065754,0.3137713682876968,0.3506660459386452,0.44592203991851287
0.5312728648382192,0.3995768953028348,0.45970396783127904,0.6823074886113094
0.09193717760710382,0.26318904658692666,0.27022231817940495,0.2895589872650808
0.4808989496483005,0.4091149474475701,0.48144624854333196,0.42660311051388716
0.41021205132661626,0.5465180772070061,0.6034080591411319,0.6970110860855556
1.0000000000000002,0.9888947453252385,1.0,0.8737573781762017
0.5550695984596938,0.5660179701852956,0.5770138057545086,0.6208075089437328
0.36534335515028554,0.3401354578228631,0.3418487103735627,0.4064958774440177
0.3273933246241617,0.3048216503429585,0.42710897370227147,0.509457200713765
0.3934721285980237,0.0,0.3468540337782135,0.2916141973833854
0.48230199843727506,0.6412602375869406,0.574441135907076,0.6801140130680892
0.2864390190882878,0.41011680481028095,0.31086664401648534,0.21792162576413018
0.5427612990110137,0.6078125649960773,0.5717690729922695,0.391144542742276
0.5389171974068431,0.3984479500980516,0.48617082635947356,0.5257792834019255
0.5252934399783951,0.7896351653497591,0.7736531433653562,0.8511737849290416
0.31483305126386035,0.4344234878558881,0.4784243773610951,0.413596225524801
0.5166717066698425,0.4140166662639096,0.45450344427431655,0.3338168175127366
0.533093789149163,0.6816237979099116,0.508137056999773,0.6912150113962419
0.21512464199061826,0.45733067470121663,0.24569214645294568,0.28431024197127
0.1459317503969858,0.32382997380017936,0.179755527204472,0.4740565134303566
0.3877049251516846,0.48164181217326363,0.4844365674194566,0.3904586952723764
0.4560798160179661,0.47679981229301527,0.42855461850462717,0.6381010178543716
0.7054515076279061,0.6329297603142151,0.408588611180076,0.6535481266058603
0.5061406364523207,0.6552813440958105,0.6278872239641939,0.2934370303820065
0.29105885480542615,0.5407952752302144,0.5948796353269175,0.5450890616151687
0.5619632734654616,0.6556132266983157,0.5519252361884983,0.7440826212954923
0.7059752081614359,0.539615101752963,0.5391447572956818,0.6058411423514225
0.4021921156340782,0.7133187053350232,0.4858309854509234,0.6290035603561414
0.4857838060579347,0.4654136451440724,0.29645716457060006,0.402322377051669
0.5360404198249076,0.6430212317752197,0.5204438828055596,0.4852444158697829
0.7958554085023399,0.7775708904677724,0.6685721465041732,0.7115609756159039
0.5194562422056651,0.45107456292958725,0.321709337473461,0.3917217750366567
0.6494734835052218,0.7860009911968935,0.5923053176188566,0.6665914756676252
0.365712240348149,0.7082743749485059,0.677290449904299,0.6365463724834886
0.40096416879670715,0.8140370830978093,0.5574357829674349,0.4576556775984025
0.4655520465521396,0.445933642950483,0.382765767151438,0.15611680358533636
0.4744093734970581,0.5567887227617632,0.6073914134599733,0.38557055477268887
0.4557503836281351,0.5351252794323605,0.46934942632232013,0.5421538232911334
0.2882382009202151,0.3016333548202919,0.26791650784696125,0.44552978783016806
0.6976981045827024,0.6539088697849655,0.7840253731826278,0.6859546377980936
